Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.002,0.001,0.33066666666666666,0.001,0.6603333333333333,258.996,228.586,209.1,92.76885118553615,7.444650012510879,13.315291493410752
0.002,0.001,0.33066666666666666,0.001,0.8251666666666667,258.901,228.155,208.51,92.64327829671642,7.545326805851349,13.443340644397871
0.002,0.001,0.33066666666666666,0.001,0.99,258.74,228.102,206.75,92.57845893966036,7.259915569677311,14.26630873593977
0.002,0.001,0.33066666666666666,0.16583333333333333,0.001,259.087,231.165,208.93,93.4001909765561,6.131164425963509,14.297784523377333
0.002,0.001,0.33066666666666666,0.16583333333333333,0.16583333333333333,259.164,230.962,209.28,93.36476067563294,6.313243256949763,14.068388401354426
0.002,0.001,0.33066666666666666,0.16583333333333333,0.33066666666666666,258.89,229.4,209.45,92.96505617328097,7.039567754723308,13.41239725241996
0.002,0.001,0.33066666666666666,0.16583333333333333,0.4955,259.639,228.261,207.75,92.7154878360779,7.645901101819619,13.950817720104848
0.002,0.001,0.33066666666666666,0.16583333333333333,0.6603333333333333,258.996,228.586,209.1,92.76885118553615,7.444650012510879,13.315291493410752
0.002,0.001,0.33066666666666666,0.16583333333333333,0.8251666666666667,258.901,228.155,208.51,92.64327829671642,7.545326805851349,13.443340644397871
0.002,0.001,0.33066666666666666,0.16583333333333333,0.99,258.74,228.102,206.75,92.57845893966036,7.259915569677311,14.26630873593977
0.002,0.001,0.33066666666666666,0.33066666666666666,0.001,259.087,231.165,208.93,93.4001909765561,6.131164425963509,14.297784523377333
0.002,0.001,0.33066666666666666,0.33066666666666666,0.16583333333333333,259.164,230.962,209.28,93.36476067563294,6.313243256949763,14.068388401354426
0.002,0.001,0.33066666666666666,0.33066666666666666,0.33066666666666666,258.89,229.4,209.45,92.96505617328097,7.039567754723308,13.41239725241996
0.002,0.001,0.33066666666666666,0.33066666666666666,0.4955,259.639,228.261,207.75,92.7154878360779,7.645901101819619,13.950817720104848
0.002,0.001,0.33066666666666666,0.33066666666666666,0.6603333333333333,258.996,228.586,209.1,92.76885118553615,7.444650012510879,13.315291493410752
0.002,0.001,0.33066666666666666,0.33066666666666666,0.8251666666666667,258.901,228.155,208.51,92.64327829671642,7.545326805851349,13.443340644397871
0.002,0.001,0.33066666666666666,0.33066666666666666,0.99,258.74,228.102,206.75,92.57845893966036,7.259915569677311,14.26630873593977
0.002,0.001,0.33066666666666666,0.4955,0.001,259.087,231.165,208.93,93.4001909765561,6.131164425963509,14.297784523377333
0.002,0.001,0.33066666666666666,0.4955,0.16583333333333333,259.164,230.962,209.28,93.36476067563294,6.313243256949763,14.068388401354426
0.002,0.001,0.33066666666666666,0.4955,0.33066666666666666,258.89,229.4,209.45,92.96505617328097,7.039567754723308,13.41239725241996
0.002,0.001,0.33066666666666666,0.4955,0.4955,259.639,228.261,207.75,92.7154878360779,7.645901101819619,13.950817720104848
0.002,0.001,0.33066666666666666,0.4955,0.6603333333333333,258.996,228.586,209.1,92.76885118553615,7.444650012510879,13.315291493410752
0.002,0.001,0.33066666666666666,0.4955,0.8251666666666667,258.901,228.155,208.51,92.64327829671642,7.545326805851349,13.443340644397871
0.002,0.001,0.33066666666666666,0.4955,0.99,258.74,228.102,206.75,92.57845893966036,7.259915569677311,14.26630873593977
0.002,0.001,0.33066666666666666,0.6603333333333333,0.001,259.087,231.165,208.93,93.4001909765561,6.131164425963509,14.297784523377333
0.002,0.001,0.33066666666666666,0.6603333333333333,0.16583333333333333,259.164,230.962,209.28,93.36476067563294,6.313243256949763,14.068388401354426
0.002,0.001,0.33066666666666666,0.6603333333333333,0.33066666666666666,258.89,229.4,209.45,92.96505617328097,7.039567754723308,13.41239725241996
0.002,0.001,0.33066666666666666,0.6603333333333333,0.4955,259.639,228.261,207.75,92.7154878360779,7.645901101819619,13.950817720104848
0.002,0.001,0.33066666666666666,0.6603333333333333,0.6603333333333333,258.996,228.586,209.1,92.76885118553615,7.444650012510879,13.315291493410752
0.002,0.001,0.33066666666666666,0.6603333333333333,0.8251666666666667,258.901,228.155,208.51,92.64327829671642,7.545326805851349,13.443340644397871
0.002,0.001,0.33066666666666666,0.6603333333333333,0.99,258.74,228.102,206.75,92.57845893966036,7.259915569677311,14.26630873593977
0.002,0.001,0.33066666666666666,0.8251666666666667,0.001,259.087,231.165,208.93,93.4001909765561,6.131164425963509,14.297784523377333
0.002,0.001,0.33066666666666666,0.8251666666666667,0.16583333333333333,259.164,230.962,209.28,93.36476067563294,6.313243256949763,14.068388401354426
0.002,0.001,0.33066666666666666,0.8251666666666667,0.33066666666666666,258.89,229.4,209.45,92.96505617328097,7.039567754723308,13.41239725241996
0.002,0.001,0.33066666666666666,0.8251666666666667,0.4955,259.639,228.261,207.75,92.7154878360779,7.645901101819619,13.950817720104848
0.002,0.001,0.33066666666666666,0.8251666666666667,0.6603333333333333,258.996,228.586,209.1,92.76885118553615,7.444650012510879,13.315291493410752
